customer_id,persona,recency_days,total_visits,total_spend,avg_ticket_price,pct_weekend_visits,pct_evening_visits,gv_plus_member,favourite_genre,preferred_location
GV002687,Family Matinee Regulars,22,15,1232.14,82.14,0.819,0.118,0,Comedy,Tampines
GV002688,Casual Occasionals,35,5,397.86,79.57,0.674,0.726,1,Drama,Paya Lebar
GV002689,Blockbuster Weekend Warriors,26,32,835.32,26.1,0.97,0.948,1,Sci-Fi,Yishun
GV002690,Family Matinee Regulars,26,11,732.59,66.6,0.631,0.11,1,Animation,Tampines
GV002691,Blockbuster Weekend Warriors,24,29,853.98,29.45,0.804,0.707,1,Sci-Fi,Yishun
GV002692,Premium Experience Seekers,143,4,56.0,14.0,0.457,0.312,1,Animation,Tampines
GV002693,Blockbuster Weekend Warriors,19,38,1239.68,32.62,0.763,0.951,0,Sci-Fi,Bishan
GV002694,Family Matinee Regulars,56,15,986.96,65.8,0.675,0.177,1,Romance,Tampines
GV002695,Premium Experience Seekers,144,3,57.08,19.03,0.599,0.518,1,Animation,Yishun
GV002696,Premium Experience Seekers,72,2,30.61,15.31,0.383,0.472,1,Action,Kallang Leisure Park
GV002697,Family Matinee Regulars,15,18,1562.52,86.81,0.854,0.128,1,Romance,Paya Lebar
GV002698,Casual Occasionals,34,7,481.87,68.84,0.433,0.56,1,Drama,Yishun
GV002699,Casual Occasionals,76,5,90.09,18.02,0.567,0.397,0,Drama,Kallang Leisure Park
GV002700,Casual Occasionals,197,10,202.92,20.29,0.415,0.405,0,Drama,Kallang Leisure Park
GV002701,Family Matinee Regulars,22,16,1165.11,72.82,0.681,0.234,1,Animation,Bishan
GV002702,Premium Experience Seekers,153,6,82.41,13.74,0.558,0.525,0,Animation,JEM
GV002703,Blockbuster Weekend Warriors,24,4,200.33,50.08,0.525,0.802,1,Thriller,Bishan
GV002704,Premium Experience Seekers,86,4,68.51,17.13,0.367,0.667,1,Thriller,Jurong Point
GV002705,Family Matinee Regulars,47,19,1302.03,68.53,0.748,0.231,0,Romance,Yishun
GV002706,Premium Experience Seekers,225,6,95.49,15.92,0.632,0.461,1,Romance,Paya Lebar
GV002707,Casual Occasionals,179,6,124.02,20.67,0.464,0.657,1,Drama,Jurong Point
GV002708,Premium Experience Seekers,178,4,59.06,14.76,0.578,0.554,0,Animation,Kallang Leisure Park
GV002709,Family Matinee Regulars,27,10,757.36,75.74,0.778,0.302,1,Animation,Vivocity
GV002710,Blockbuster Weekend Warriors,16,39,1215.37,31.16,0.773,0.989,1,Action,Vivocity
GV002711,Premium Experience Seekers,139,1,18.59,18.59,0.618,0.427,0,Animation,Jurong Point
GV002712,Premium Experience Seekers,140,5,87.08,17.42,0.39,0.403,0,Action,Kallang Leisure Park
GV002713,Blockbuster Weekend Warriors,44,5,380.63,76.13,0.563,0.663,1,Action,Tampines
GV002714,Family Matinee Regulars,29,19,1403.26,73.86,0.836,0.261,1,Comedy,Paya Lebar
GV002715,Family Matinee Regulars,11,14,1092.04,78.0,0.636,0.353,0,Comedy,Paya Lebar
GV002716,Casual Occasionals,257,6,128.81,21.47,0.776,0.402,0,Drama,JEM
GV002717,Casual Occasionals,185,5,63.49,12.7,0.338,0.685,0,Drama,Vivocity
GV002718,Blockbuster Weekend Warriors,24,25,825.66,33.03,0.835,0.708,1,Sci-Fi,Jurong Point
GV002719,Family Matinee Regulars,15,18,1505.1,83.62,0.831,0.317,1,Animation,Jurong Point
GV002720,Premium Experience Seekers,112,2,28.48,14.24,0.597,0.639,0,Animation,Vivocity
GV002721,Premium Experience Seekers,168,1,15.1,15.1,0.408,0.493,0,Animation,Tampines
GV002722,Family Matinee Regulars,39,8,673.58,84.2,0.748,0.16,0,Comedy,Jurong Point
GV002723,Family Matinee Regulars,47,15,1143.04,76.2,0.741,0.236,0,Romance,Tampines
GV002724,Lapsed Loyalists,164,4,66.07,16.52,0.519,0.681,0,Horror,Yishun
GV002725,Premium Experience Seekers,39,4,211.12,52.78,0.501,0.683,1,Thriller,Vivocity
GV002726,Blockbuster Weekend Warriors,13,38,903.15,23.77,0.714,0.826,1,Action,Vivocity
GV002727,Family Matinee Regulars,12,11,980.35,89.12,0.861,0.14,0,Romance,Bishan
GV002728,Premium Experience Seekers,177,2,35.57,17.78,0.47,0.523,0,Comedy,Jurong Point
GV002729,Family Matinee Regulars,49,14,867.23,61.94,0.754,0.394,1,Romance,Yishun
GV002730,Blockbuster Weekend Warriors,23,19,422.69,22.25,0.735,0.807,1,Thriller,Yishun
GV002731,Premium Experience Seekers,282,12,345.72,28.81,0.776,0.764,0,Animation,Jurong Point
GV002732,Family Matinee Regulars,57,10,883.25,88.32,0.654,0.212,1,Animation,Vivocity
GV002733,Blockbuster Weekend Warriors,4,26,680.99,26.19,0.938,0.898,1,Thriller,Kallang Leisure Park
GV002734,Premium Experience Seekers,194,1,15.04,15.04,0.676,0.484,0,Comedy,Tampines
GV002735,Family Matinee Regulars,31,14,1255.48,89.68,0.659,0.3,1,Animation,Kallang Leisure Park
GV002736,Blockbuster Weekend Warriors,19,28,894.21,31.94,0.782,0.964,0,Action,JEM
GV002737,Blockbuster Weekend Warriors,34,7,511.73,73.1,0.486,0.724,1,Thriller,Tampines
GV002738,Lapsed Loyalists,180,1,15.97,15.97,0.439,0.5,0,Horror,Paya Lebar
GV002739,Premium Experience Seekers,96,3,47.34,15.78,0.656,0.577,0,Sci-Fi,Kallang Leisure Park
GV002740,Family Matinee Regulars,49,16,1249.18,78.07,0.748,0.281,1,Comedy,Bishan
GV002741,Lapsed Loyalists,283,6,174.79,29.13,0.417,0.665,0,Horror,Paya Lebar
GV002742,Blockbuster Weekend Warriors,2,38,1038.56,27.33,0.802,0.819,1,Thriller,Kallang Leisure Park
GV002743,Premium Experience Seekers,125,1,14.09,14.09,0.534,0.579,0,Comedy,Yishun
GV002744,Blockbuster Weekend Warriors,17,19,539.14,28.38,0.911,0.907,1,Action,Vivocity
GV002745,Premium Experience Seekers,161,2,24.46,12.23,0.459,0.313,0,Animation,Jurong Point
GV002746,Lapsed Loyalists,318,6,160.48,26.75,0.57,0.401,0,Horror,Bishan
GV002747,Premium Experience Seekers,96,3,44.37,14.79,0.65,0.317,0,Sci-Fi,Kallang Leisure Park
GV002748,Family Matinee Regulars,41,14,855.73,61.12,0.64,0.277,0,Animation,Jurong Point
GV002749,Premium Experience Seekers,112,2,31.31,15.66,0.309,0.441,0,Action,Jurong Point
GV002750,Blockbuster Weekend Warriors,7,24,805.14,33.55,0.861,0.778,0,Action,JEM
GV002751,Lapsed Loyalists,193,5,80.65,16.13,0.33,0.318,1,Horror,Tampines
GV002752,Family Matinee Regulars,41,12,776.88,64.74,0.666,0.187,0,Comedy,Paya Lebar
GV002753,Lapsed Loyalists,188,3,59.17,19.72,0.576,0.322,0,Horror,Bishan
GV002754,Family Matinee Regulars,43,19,1211.56,63.77,0.694,0.107,1,Animation,Kallang Leisure Park
GV002755,Family Matinee Regulars,36,8,672.42,84.05,0.792,0.252,0,Romance,Jurong Point
GV002756,Blockbuster Weekend Warriors,21,33,842.16,25.52,0.719,0.809,1,Thriller,Kallang Leisure Park
GV002757,Premium Experience Seekers,150,4,68.47,17.12,0.574,0.37,0,Comedy,Paya Lebar
GV002758,Family Matinee Regulars,19,10,670.34,67.03,0.712,0.168,1,Animation,JEM
GV002759,Blockbuster Weekend Warriors,16,33,925.72,28.05,0.75,0.884,1,Thriller,Kallang Leisure Park
GV002760,Premium Experience Seekers,313,14,268.53,19.18,0.412,0.514,1,Action,JEM
GV002761,Premium Experience Seekers,153,5,81.33,16.27,0.662,0.484,1,Thriller,Vivocity
GV002762,Blockbuster Weekend Warriors,23,37,871.94,23.57,0.724,0.982,1,Sci-Fi,Yishun
GV002763,Premium Experience Seekers,133,3,57.81,19.27,0.495,0.59,0,Thriller,Vivocity
GV002764,Family Matinee Regulars,49,8,711.58,88.95,0.773,0.119,0,Animation,Vivocity
GV002765,Blockbuster Weekend Warriors,21,30,714.15,23.8,0.851,0.707,1,Action,Paya Lebar
GV002766,Blockbuster Weekend Warriors,41,11,526.52,47.87,0.654,0.836,1,Thriller,Yishun
GV002767,Blockbuster Weekend Warriors,13,33,765.25,23.19,0.781,0.728,0,Thriller,JEM
GV002768,Premium Experience Seekers,187,14,382.05,27.29,0.462,0.679,0,Animation,Vivocity
GV002769,Family Matinee Regulars,10,11,655.44,59.59,0.858,0.2,1,Romance,Tampines
GV002770,Lapsed Loyalists,93,2,30.35,15.17,0.657,0.527,1,Horror,Kallang Leisure Park
GV002771,Premium Experience Seekers,20,5,245.36,49.07,0.451,0.577,0,Action,Tampines
GV002772,Blockbuster Weekend Warriors,10,39,1108.52,28.42,0.897,0.792,1,Action,Paya Lebar
GV002773,Lapsed Loyalists,81,4,61.31,15.33,0.669,0.693,0,Horror,Tampines
GV002774,Blockbuster Weekend Warriors,13,28,676.81,24.17,0.998,0.968,1,Action,Bishan
GV002775,Premium Experience Seekers,98,2,24.59,12.29,0.36,0.54,0,Romance,JEM
GV002776,Premium Experience Seekers,199,1,15.03,15.03,0.678,0.683,0,Thriller,Vivocity
GV002777,Blockbuster Weekend Warriors,18,38,841.26,22.14,0.972,0.954,1,Sci-Fi,Kallang Leisure Park
GV002778,Premium Experience Seekers,197,3,49.74,16.58,0.435,0.348,0,Thriller,Jurong Point
GV002779,Blockbuster Weekend Warriors,5,24,610.61,25.44,0.89,0.707,1,Sci-Fi,Yishun
GV002780,Blockbuster Weekend Warriors,20,34,819.33,24.1,0.71,0.955,0,Sci-Fi,Paya Lebar
GV002781,Premium Experience Seekers,158,11,274.43,24.95,0.685,0.424,0,Comedy,JEM
GV002782,Family Matinee Regulars,34,12,858.93,71.58,0.88,0.373,0,Comedy,JEM
GV002783,Premium Experience Seekers,13,6,446.67,74.44,0.529,0.58,0,Thriller,JEM
GV002784,Family Matinee Regulars,34,17,1182.1,69.54,0.796,0.176,1,Comedy,Kallang Leisure Park
GV002785,Blockbuster Weekend Warriors,42,7,408.8,58.4,0.539,0.683,1,Action,Jurong Point
GV002786,Blockbuster Weekend Warriors,10,35,795.47,22.73,0.863,0.916,0,Sci-Fi,Jurong Point
GV002787,Blockbuster Weekend Warriors,10,10,666.56,66.66,0.415,0.813,0,Thriller,Tampines
GV002788,Casual Occasionals,144,4,78.79,19.7,0.485,0.465,0,Drama,Kallang Leisure Park
GV002789,Family Matinee Regulars,53,12,1021.4,85.12,0.877,0.319,1,Animation,Jurong Point
GV002790,Blockbuster Weekend Warriors,8,21,558.05,26.57,0.832,0.932,1,Thriller,Kallang Leisure Park
GV002791,Blockbuster Weekend Warriors,13,10,690.0,69.0,0.648,0.837,1,Action,Tampines
GV002792,Premium Experience Seekers,153,4,57.71,14.43,0.324,0.307,0,Comedy,Vivocity
GV002793,Lapsed Loyalists,161,2,32.44,16.22,0.619,0.555,0,Horror,Jurong Point
GV002794,Blockbuster Weekend Warriors,18,19,525.57,27.66,0.822,0.877,1,Thriller,Kallang Leisure Park
GV002795,Blockbuster Weekend Warriors,10,27,863.61,31.99,0.704,0.763,1,Action,Bishan
GV002796,Family Matinee Regulars,47,10,753.08,75.31,0.664,0.374,1,Animation,Paya Lebar
GV002797,Premium Experience Seekers,164,9,205.35,22.82,0.472,0.748,1,Action,Paya Lebar
GV002798,Blockbuster Weekend Warriors,13,20,615.82,30.79,0.996,0.941,1,Action,Vivocity
GV002799,Family Matinee Regulars,29,9,527.09,58.57,0.775,0.125,0,Comedy,Jurong Point
GV002800,Family Matinee Regulars,26,14,1151.11,82.22,0.773,0.3,1,Animation,JEM
GV002801,Premium Experience Seekers,273,11,187.72,17.07,0.468,0.75,1,Romance,Kallang Leisure Park
GV002802,Family Matinee Regulars,20,11,609.98,55.45,0.603,0.355,1,Romance,Paya Lebar
GV002803,Premium Experience Seekers,182,2,26.1,13.05,0.673,0.55,0,Animation,JEM
GV002804,Blockbuster Weekend Warriors,16,20,554.17,27.71,0.881,0.687,0,Thriller,Tampines
GV002805,Premium Experience Seekers,306,11,221.44,20.13,0.474,0.761,1,Action,Vivocity
GV002806,Blockbuster Weekend Warriors,40,9,545.83,60.65,0.515,0.624,1,Action,Yishun
GV002807,Premium Experience Seekers,41,4,305.77,76.44,0.591,0.782,0,Action,Bishan
GV002808,Blockbuster Weekend Warriors,27,29,675.71,23.3,0.915,0.656,1,Action,JEM
GV002809,Casual Occasionals,113,6,86.09,14.35,0.569,0.571,0,Drama,Vivocity
GV002810,Blockbuster Weekend Warriors,21,8,556.2,69.52,0.613,0.795,1,Thriller,Jurong Point
GV002811,Premium Experience Seekers,138,6,112.03,18.67,0.409,0.639,0,Action,JEM
GV002812,Family Matinee Regulars,11,9,751.74,83.53,0.749,0.245,0,Comedy,Bishan
GV002813,Family Matinee Regulars,16,14,934.31,66.74,0.776,0.333,1,Animation,Paya Lebar
GV002814,Premium Experience Seekers,196,1,18.05,18.05,0.642,0.576,0,Sci-Fi,Kallang Leisure Park
GV002815,Premium Experience Seekers,178,5,66.34,13.27,0.358,0.49,0,Animation,Kallang Leisure Park
GV002816,Premium Experience Seekers,178,12,202.71,16.89,0.638,0.772,1,Comedy,Jurong Point
GV002817,Premium Experience Seekers,330,11,248.89,22.63,0.78,0.731,0,Sci-Fi,Kallang Leisure Park
GV002818,Blockbuster Weekend Warriors,8,8,530.53,66.32,0.684,0.732,1,Action,Yishun
GV002819,Casual Occasionals,67,3,46.87,15.62,0.314,0.36,0,Drama,Kallang Leisure Park
GV002820,Premium Experience Seekers,196,8,138.49,17.31,0.773,0.497,1,Animation,Bishan
GV002821,Family Matinee Regulars,19,10,837.25,83.73,0.854,0.229,0,Animation,Vivocity
GV002822,Blockbuster Weekend Warriors,19,31,757.41,24.43,0.746,0.874,1,Action,Tampines
GV002823,Blockbuster Weekend Warriors,42,10,684.94,68.49,0.549,0.782,1,Action,Tampines
GV002824,Blockbuster Weekend Warriors,19,22,538.63,24.48,0.952,0.766,1,Thriller,Vivocity
GV002825,Lapsed Loyalists,331,7,187.3,26.76,0.776,0.768,0,Horror,Paya Lebar
GV002826,Premium Experience Seekers,254,5,119.45,23.89,0.782,0.672,0,Action,Bishan
GV002827,Blockbuster Weekend Warriors,7,34,1088.98,32.03,0.972,0.809,1,Action,Yishun
GV002828,Casual Occasionals,61,5,80.49,16.1,0.353,0.39,0,Drama,Kallang Leisure Park
GV002829,Lapsed Loyalists,152,2,36.9,18.45,0.538,0.699,0,Horror,Vivocity
GV002830,Family Matinee Regulars,58,8,512.37,64.05,0.681,0.176,0,Animation,Yishun
GV002831,Blockbuster Weekend Warriors,4,35,1118.77,31.96,0.967,0.858,0,Thriller,Tampines
GV002832,Lapsed Loyalists,132,4,62.97,15.74,0.502,0.594,0,Horror,Kallang Leisure Park
GV002833,Blockbuster Weekend Warriors,23,35,1214.7,34.71,0.948,0.824,0,Thriller,Bishan
GV002834,Family Matinee Regulars,55,18,1330.07,73.89,0.658,0.326,0,Comedy,JEM
GV002835,Premium Experience Seekers,116,6,115.47,19.25,0.339,0.671,0,Romance,Kallang Leisure Park
GV002836,Casual Occasionals,27,8,385.6,48.2,0.542,0.725,1,Drama,Bishan
GV002837,Family Matinee Regulars,31,18,1060.87,58.94,0.609,0.359,1,Comedy,Kallang Leisure Park
GV002838,Blockbuster Weekend Warriors,18,34,1020.43,30.01,0.875,0.703,1,Action,Jurong Point
GV002839,Blockbuster Weekend Warriors,7,37,1282.82,34.67,0.888,0.81,1,Sci-Fi,Jurong Point
GV002840,Casual Occasionals,32,6,402.7,67.12,0.466,0.891,1,Drama,Kallang Leisure Park
GV002841,Premium Experience Seekers,62,2,27.39,13.7,0.531,0.468,1,Action,Bishan
GV002842,Blockbuster Weekend Warriors,14,18,531.88,29.55,0.865,0.666,1,Thriller,Paya Lebar
GV002843,Premium Experience Seekers,300,13,200.68,15.44,0.757,0.413,0,Sci-Fi,Bishan
GV002844,Family Matinee Regulars,11,17,1187.12,69.83,0.807,0.207,1,Comedy,Vivocity
GV002845,Casual Occasionals,21,5,310.67,62.13,0.536,0.804,1,Drama,JEM
GV002846,Family Matinee Regulars,43,9,775.43,86.16,0.73,0.38,0,Animation,Bishan
GV002847,Premium Experience Seekers,78,2,37.72,18.86,0.442,0.358,0,Action,Yishun
GV002848,Premium Experience Seekers,268,6,178.34,29.72,0.6,0.797,0,Comedy,Jurong Point
GV002849,Family Matinee Regulars,27,15,1014.62,67.64,0.639,0.328,1,Romance,Kallang Leisure Park
GV002850,Blockbuster Weekend Warriors,18,22,535.92,24.36,0.8,0.948,0,Action,Tampines
GV002851,Blockbuster Weekend Warriors,28,18,574.69,31.93,0.795,0.712,1,Action,JEM
GV002852,Casual Occasionals,6,5,338.06,67.61,0.563,0.857,1,Drama,JEM
GV002853,Blockbuster Weekend Warriors,5,36,798.8,22.19,0.758,0.734,1,Thriller,Bishan
GV002854,Blockbuster Weekend Warriors,40,9,663.9,73.77,0.419,0.791,1,Thriller,Vivocity
GV002855,Premium Experience Seekers,115,3,52.3,17.43,0.346,0.592,0,Animation,Bishan
GV002856,Family Matinee Regulars,56,19,1504.29,79.17,0.62,0.235,0,Romance,Yishun
GV002857,Blockbuster Weekend Warriors,29,10,614.07,61.41,0.557,0.857,1,Thriller,Jurong Point
GV002858,Blockbuster Weekend Warriors,16,25,574.78,22.99,0.768,0.984,0,Thriller,Kallang Leisure Park
GV002859,Premium Experience Seekers,89,4,71.18,17.8,0.464,0.528,0,Romance,Bishan
GV002860,Casual Occasionals,62,5,89.84,17.97,0.315,0.438,0,Drama,Bishan
GV002861,Blockbuster Weekend Warriors,16,19,636.79,33.52,0.921,0.776,1,Sci-Fi,Tampines
GV002862,Premium Experience Seekers,70,4,73.93,18.48,0.625,0.621,0,Comedy,JEM
GV002863,Family Matinee Regulars,23,14,1073.25,76.66,0.867,0.354,1,Animation,Yishun
GV002864,Blockbuster Weekend Warriors,23,24,604.75,25.2,0.706,0.844,1,Sci-Fi,Bishan
GV002865,Premium Experience Seekers,208,11,274.41,24.95,0.46,0.571,0,Thriller,Paya Lebar
GV002866,Blockbuster Weekend Warriors,9,22,685.92,31.18,0.718,0.69,1,Action,Paya Lebar
GV002867,Blockbuster Weekend Warriors,14,8,383.77,47.97,0.633,0.841,1,Thriller,JEM
GV002868,Premium Experience Seekers,297,11,249.57,22.69,0.425,0.412,0,Animation,Paya Lebar
GV002869,Blockbuster Weekend Warriors,29,38,953.93,25.1,0.728,0.828,0,Sci-Fi,Vivocity
GV002870,Blockbuster Weekend Warriors,10,19,638.36,33.6,0.705,0.832,0,Action,Vivocity
GV002871,Casual Occasionals,153,5,80.17,16.03,0.386,0.672,0,Drama,Paya Lebar
GV002872,Premium Experience Seekers,93,1,17.6,17.6,0.371,0.59,0,Thriller,Paya Lebar
GV002873,Family Matinee Regulars,38,17,1399.39,82.32,0.602,0.351,1,Comedy,Kallang Leisure Park
GV002874,Family Matinee Regulars,47,9,692.3,76.92,0.646,0.249,1,Animation,Tampines
GV002875,Blockbuster Weekend Warriors,19,31,967.68,31.22,0.743,0.991,1,Thriller,Vivocity
GV002876,Premium Experience Seekers,111,4,70.54,17.63,0.531,0.535,0,Thriller,Vivocity
GV002877,Blockbuster Weekend Warriors,29,34,1010.04,29.71,0.937,0.832,1,Thriller,JEM
GV002878,Blockbuster Weekend Warriors,31,9,666.31,74.03,0.487,0.862,1,Action,Kallang Leisure Park
GV002879,Premium Experience Seekers,87,5,84.79,16.96,0.45,0.389,1,Thriller,Vivocity
GV002880,Premium Experience Seekers,195,9,146.4,16.27,0.607,0.759,1,Sci-Fi,Tampines
GV002881,Family Matinee Regulars,53,14,1003.42,71.67,0.705,0.219,1,Animation,Vivocity
GV002882,Premium Experience Seekers,247,12,243.03,20.25,0.58,0.74,0,Romance,Yishun
GV002883,Blockbuster Weekend Warriors,23,19,632.15,33.27,0.702,0.75,0,Action,Vivocity
GV002884,Blockbuster Weekend Warriors,27,20,532.42,26.62,0.741,0.766,1,Sci-Fi,Tampines
GV002885,Premium Experience Seekers,340,6,116.27,19.38,0.742,0.432,1,Action,Vivocity
GV002886,Casual Occasionals,160,7,109.72,15.67,0.413,0.782,0,Drama,Tampines
GV002887,Premium Experience Seekers,84,3,50.33,16.78,0.472,0.552,0,Thriller,Jurong Point
GV002888,Casual Occasionals,187,6,107.82,17.97,0.349,0.321,0,Drama,Jurong Point
GV002889,Premium Experience Seekers,110,1,18.3,18.3,0.463,0.569,0,Action,Jurong Point
GV002890,Premium Experience Seekers,155,4,67.82,16.96,0.649,0.341,0,Animation,Paya Lebar
GV002891,Blockbuster Weekend Warriors,23,21,639.18,30.44,0.766,0.73,0,Thriller,Paya Lebar
GV002892,Blockbuster Weekend Warriors,18,32,834.16,26.07,0.877,0.839,1,Sci-Fi,Bishan
GV002893,Premium Experience Seekers,153,3,42.36,14.12,0.546,0.558,1,Animation,Jurong Point
GV002894,Family Matinee Regulars,43,8,654.89,81.86,0.885,0.384,0,Romance,Bishan
GV002895,Casual Occasionals,340,13,242.23,18.63,0.696,0.754,1,Drama,Paya Lebar
GV002896,Blockbuster Weekend Warriors,5,8,529.48,66.18,0.656,0.805,1,Thriller,Jurong Point
GV002897,Premium Experience Seekers,169,5,64.88,12.98,0.319,0.562,0,Animation,Paya Lebar
GV002898,Blockbuster Weekend Warriors,3,18,543.09,30.17,0.883,0.852,0,Action,Yishun
GV002899,Premium Experience Seekers,77,2,30.84,15.42,0.345,0.622,0,Thriller,JEM
GV002900,Premium Experience Seekers,95,6,81.98,13.66,0.421,0.405,0,Romance,Paya Lebar
GV002901,Family Matinee Regulars,59,14,1126.41,80.46,0.829,0.239,0,Animation,Vivocity
GV002902,Family Matinee Regulars,25,13,1137.61,87.51,0.864,0.257,0,Romance,Yishun
GV002903,Premium Experience Seekers,250,12,238.61,19.88,0.617,0.733,1,Sci-Fi,Paya Lebar
GV002904,Lapsed Loyalists,306,10,247.12,24.71,0.642,0.44,1,Horror,Jurong Point
GV002905,Family Matinee Regulars,51,15,1273.47,84.9,0.882,0.129,0,Romance,Tampines
GV002906,Premium Experience Seekers,151,10,231.28,23.13,0.702,0.78,0,Animation,JEM
GV002907,Casual Occasionals,171,5,70.84,14.17,0.333,0.435,0,Drama,Vivocity
GV002908,Premium Experience Seekers,164,6,79.64,13.27,0.437,0.611,0,Animation,Tampines
GV002909,Premium Experience Seekers,111,5,92.08,18.42,0.606,0.601,0,Action,Vivocity
GV002910,Blockbuster Weekend Warriors,25,7,456.62,65.23,0.454,0.576,1,Action,Kallang Leisure Park
GV002911,Blockbuster Weekend Warriors,20,39,1003.12,25.72,0.727,0.858,0,Sci-Fi,Vivocity
GV002912,Blockbuster Weekend Warriors,5,35,1051.13,30.03,0.836,0.866,0,Sci-Fi,Tampines
GV002913,Lapsed Loyalists,147,6,98.59,16.43,0.583,0.309,0,Horror,Jurong Point
GV002914,Blockbuster Weekend Warriors,16,10,758.11,75.81,0.569,0.634,0,Thriller,Tampines
GV002915,Blockbuster Weekend Warriors,29,24,623.26,25.97,0.904,0.683,0,Action,JEM
GV002916,Premium Experience Seekers,65,4,66.82,16.7,0.557,0.348,0,Animation,Kallang Leisure Park
GV002917,Premium Experience Seekers,152,5,79.5,15.9,0.342,0.371,1,Animation,Paya Lebar
GV002918,Family Matinee Regulars,47,12,1052.26,87.69,0.69,0.325,1,Romance,JEM
GV002919,Family Matinee Regulars,29,13,833.42,64.11,0.821,0.303,1,Romance,Tampines
GV002920,Premium Experience Seekers,60,5,91.42,18.28,0.606,0.416,1,Comedy,Vivocity
GV002921,Family Matinee Regulars,49,19,1426.88,75.1,0.829,0.259,1,Romance,Paya Lebar
GV002922,Premium Experience Seekers,118,2,36.44,18.22,0.544,0.435,0,Romance,JEM
GV002923,Premium Experience Seekers,34,4,294.74,73.68,0.541,0.59,0,Action,Kallang Leisure Park
GV002924,Blockbuster Weekend Warriors,18,33,869.42,26.35,0.872,0.793,1,Action,Kallang Leisure Park
GV002925,Blockbuster Weekend Warriors,1,38,864.6,22.75,0.957,0.736,1,Sci-Fi,Tampines
GV002926,Blockbuster Weekend Warriors,30,9,699.86,77.76,0.639,0.619,1,Thriller,Bishan
GV002927,Family Matinee Regulars,44,17,1271.76,74.81,0.701,0.348,1,Romance,Vivocity
GV002928,Premium Experience Seekers,192,6,96.22,16.04,0.38,0.48,0,Thriller,Paya Lebar
GV002929,Premium Experience Seekers,184,1,17.02,17.02,0.597,0.683,0,Comedy,Paya Lebar
GV002930,Casual Occasionals,27,6,365.66,60.94,0.49,0.756,1,Drama,Jurong Point
GV002931,Premium Experience Seekers,138,4,51.85,12.96,0.629,0.462,0,Animation,Vivocity
GV002932,Premium Experience Seekers,272,13,249.67,19.21,0.724,0.452,1,Animation,Jurong Point
GV002933,Family Matinee Regulars,28,16,1099.19,68.7,0.832,0.282,1,Animation,Kallang Leisure Park
GV002934,Family Matinee Regulars,35,11,854.82,77.71,0.679,0.23,1,Comedy,Paya Lebar
GV002935,Family Matinee Regulars,24,18,1303.26,72.4,0.743,0.375,0,Romance,Paya Lebar
GV002936,Family Matinee Regulars,30,17,1021.2,60.07,0.611,0.211,0,Animation,Vivocity
GV002937,Family Matinee Regulars,22,10,772.01,77.2,0.762,0.233,0,Romance,Bishan
GV002938,Premium Experience Seekers,72,3,39.41,13.14,0.501,0.603,1,Action,Tampines
GV002939,Premium Experience Seekers,175,10,182.9,18.29,0.418,0.734,0,Sci-Fi,Tampines
